"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14423.7870224701","15147.6482913045","16095.7251229415","17097.7589872051","18025.6329137749","19063.8593369834","19640.5027177387","20760.3555729754","22028.159174988","23432.9692287822","24672.3375617629","26748.0132877745","27384.7836191697","27890.7834130047","31141.0560482121","31518.4846969139","32150.4883295069","32821.8996094963","33036.5258110344","32816.9461057465","33229.9230344335","34195.6510701376","35286.0592127766","36207.6795431203","37053.7532001479","37715.3618555166","38383.0357564852","39006.3905969463","39540.5869304602","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11761.7172844394","12719.9099497263","13161.7366773329","13182.135737294","13557.00873309","14384.178699653","14902.597721468","15787.0472137359","16686.7902311772","17718.1515724419","18879.2866915197","19533.0660986307","20356.647299736","20827.984236148","21458.2767372595","22725.2774946084","24657.104822569","25708.2461922016","26665.8372952939","26464.3108053655","27259.7660986177","26769.5118850004","26438.0163019973","27936.0396644563","28742.4403783509","29668.8592004843","31043.5638622436","32777.4019740351","33415.4379006894","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5147.91547115354","5366.97158770832","5443.41226612877","5705.61083364427","5991.90863959542","6383.42795824766","6452.94860820725","6691.47329424524","6625.9116966151","6491.84320580898","6353.23786208998","6313.61551470193","6292.12124345964","6565.98367622144","6896.87833838173","7146.77400413457","7600.70403038978","8111.13792859298","8674.89549999466","8601.54016497273","9541.37180413622","10016.7703711715","10015.4860474511","10898.4490164687","11486.9443725394","11807.7725892954","12287.9858793238","12971.6838450291","13599.9265632594","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2321.69707416887","2427.92458639183","2392.840124287","2668.89159062374","3007.94907383507","3220.68746332715","2934.99453026691","2651.48522966989","2297.57233489519","2600.9288327954","2872.85441686561","3199.43113353824","3087.76191132735","3294.41102740242","3465.9787275838","3695.02388645409","3937.2399134282","4405.77857347918","4656.12617624476","4728.00920565749","4697.2867969813","4799.10538707573","4967.18788156218","5117.75456251396","5157.56857825854","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2673.1614916178","2704.07407312839","2867.21011083694","2964.39245049655","3119.2890715184","3249.03029163353","3374.21277979099","3335.29972648526","3392.29409148295","3596.88358575893","3594.29989116494","3686.15800040565","3790.41832767286","3889.09931090981","4118.59026238143","4277.61981938294","4451.69905005859","4551.33430470921","4653.61648498688","4558.13375020665","4687.49489917369","4906.17130612755","4997.04853936317","5190.1673241678","5441.80274287106","5659.37683521536","5823.10993539554","6100.47861985877","6330.82474012657","",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17872.4172598682","18552.8163349609","19182.6890223989","19690.3471320889","20560.3712521702","21448.5737989339","22357.3996509168","23362.2144856264","24164.1227114788","25216.2985932326","26805.9428238465","27762.278415429","28727.5038193743","29642.9247092597","31242.7147312779","32767.7336040381","34872.5350751227","36581.4134905036","37491.8743719315","36485.5881206516","37773.2125624015","39204.5358152129","40244.6890636513","41669.5775910961","42846.0824139921","43943.799597339","45125.4712413115","47055.5811689311","48705.2074502773","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86169.3943249702","88138.4224405969","92091.2766004768","91451.6085394703","101329.478703446","97768.5711459424","107541.455807931","109362.507611634","111255.994390366","108953.677101317","117518.700907555","124024.568164572","122674.723653785","122495.788004363","123308.202338396","123822.083277865","123573.630778298","124609.30413965","126898.425931605","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5272.16846973116","4787.76930445534","4508.10329216759","4691.84896590295","4987.70369839774","5420.67170179925","5738.18463633588","5563.51226019506","5544.24467506363","5596.46217892856","5848.88537623038","6521.41537870868","7162.33565416138","7551.60477850967","8982.10133718686","9602.12619877652","11544.6827257528","13686.8309720262","16782.232098128","16635.2297984454","16966.460609266","17907.6746269812","18931.5324968882","19797.3788746757","20623.3243694339","21631.7701541759","23868.0691960307","26631.8794803569","28206.3570497561","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8010.38189289038","7845.75729463895","6855.50269874725","6416.87020340404","5737.19387068734","5613.28295492244","5517.86212993559","5699.94969819124","5465.05976670673","5914.3414892284","6825.40603759493","7361.38379952194","8037.49948207895","9254.56029742868","10226.7847523037","11822.3709000989","14912.2452959989","16648.2446710673","20163.6116757271","19389.9421268072","20490.1294447295","24310.043965548","25784.5671588395","26240.2745047903","25751.5141372688","24061.0993654187","24072.2779258979","25766.9288144165","27147.3335822451","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561.820984171153","582.597707011953","666.796452172258","671.154795796008","359.857677981422","505.310050211984","563.10739812602","610.828122482581","619.993449341035","609.033855766327","637.989812792967","681.739755781647","765.65849627538","784.935104973678","853.791940556365","945.554167283162","1054.46581651805","1136.48695893806","1253.99663318617","1307.06832472763","1383.01338742011","1486.65547363982","1606.10266445143","1669.97186598053","1762.10558498279","1890.2036749325","1973.1469663417","2078.05275533216","2251.55638843363","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1276.96031804591","1316.71465325711","1393.82673468677","1457.03186393206","1544.81582780799","1651.91548434288","1761.10815177385","1821.53976363427","1906.62862060644","2044.00367902018","2134.10650147438","2232.81475320645","2310.08279277255","2478.72084799256","2691.43752065467","2940.49014689685","3210.32676968551","3481.12907467884","3606.76575682724","3833.44162024182","4112.32111784669","4351.00650182829","4614.42362510057","4915.52842194508","5288.85730551181","5671.43401319606","6097.57277150815","6562.46706953397","7084.49097493871","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27709.3927151141","31887.1332078859","32913.5194417805","32334.6621637373","32387.0455259737","32381.9213856995","33142.0688936128","33430.0526954913","34123.0584316048","32634.6832554885","34440.7058437152","33886.430818288","32527.434699249","35787.1820366911","38515.9471351052","40726.05788165","41927.6212548658","42654.2741880519","44945.3211327021","43119.8843939295","44498.6757369481","48473.7092080944","50491.5474014731","51188.9636365965","52550.7924564633","53897.9439752699","54159.7923850344","53693.369701248","55335.6795892271","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1143.53876006647","1238.57270657096","1315.62138293268","1372.15039839441","1378.91757783718","1453.28420050049","1526.14246824212","1670.77186038239","1714.97735868437","1745.10059332261","1845.52334077184","1953.48384028999","2053.79812407236","2191.6220015108","2273.59749500857","2450.73849999782","2702.90100884051","3011.09645487644","3220.3296561385","3262.02033780071","3327.14229487283","3643.09216091874","4152.15610132041","4306.14933797338","4397.80934324047","4551.99691788528","4703.85680799966","4880.26151674132","4759.28188235824","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1507.67838965736","1551.26251693116","1559.16636018232","1570.35581365045","1559.20295366573","1633.06022797101","1654.03606967036","1693.69266302328","1771.699981842","1867.22084611339","1923.98213540071","2007.4138956682","2003.10158501921","2123.43373625533","2251.25312176026","2389.98817986151","2458.16903352421","2579.77446720712","2664.22927582072","2667.30742605296","2718.90657154232","2739.33565520458","2854.11926265554","2903.74082588043","3067.03404917962","3205.89449917705","3351.53661692841","3556.13775833392","3782.53861264405","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22655.1186723155","24286.7814728311","25705.5850747798","28598.3233851199","31448.4654931892","33390.0770275126","35086.4150050256","37384.4370075373","35740.227354043","38026.4492244402","41662.7436718693","41000.4184287728","42886.1810521027","46342.2964961141","51612.824214013","55809.7003194936","60745.4558738742","65230.1084404423","64230.6359583062","62873.4947498107","71565.9997287192","76034.3340635206","78978.8228536234","82881.4069989837","86611.5135863887","89007.4608024746","91452.0427299716","96552.6026072062","101531.630228067","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1221.94150894215","1301.9012795308","1458.65022823787","1509.10097290273","1635.92163306007","1757.26562729748","1767.77170778006","1723.5045413548","1725.4364549014","1694.65219081227","1445.48622850287","1323.15218829282","1271.97902520385","1344.05535169591","1411.46842574298","1497.18303399026","1611.37405833227","1735.89456963802","1853.137465374","1737.97250891582","1832.83157308627","2064.59580340548","2142.50704790643","2185.86878330004","2216.26505321992","2235.8269641723","2271.61391481807","2337.64267206152","2422.81953266746","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","810.118154592462","851.515975851619","705.485623346165","735.301495554579","739.655533798001","695.69268987262","719.399956483482","685.200163114567","697.846965260015","681.331325114963","723.102052321105","667.39716272326","820.514336552308","872.254675384406","913.910003730017","947.915152942916","985.790854042086","1064.55035522181","1116.99388611877","1135.63112096043","1183.33009361687","1255.45303814858","1440.99744916777","1730.99631660717","1803.86302296385","1416.36613657679","1486.04485149665","1544.42928960246","1601.97402885788","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2927.95221585297","3030.7278308989","3271.94100471947","3496.50545328737","3690.62683865013","3899.6743491666","3960.39073272527","4114.23790104422","4233.04866282353","4351.60433706974","4466.05517239067","4573.70642645381","4691.69114330189","4827.61351731559","4977.06713932403","5246.37955066824","5614.5814900085","5847.27216403044","6088.37782069825","5981.52653144745","6152.3947446649","6492.63255034466","6773.62243512675","7014.69214196257","7236.11736171435","7453.42973228063","7686.14393726902","7972.78289536147","8331.80414200319","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49484.3442836124","53243.6282362216","58209.8295940165","60124.6056793846","64038.2942033126","64432.4308124462","67251.7903530663","71286.9117913689","74272.131127641","78463.9447662511","85274.4100823676","87290.4201226384","75725.3371644947","72075.2969180558","65725.5675212026","61073.1592449088","59430.9847077947","59290.9167039757","59697.4434166725","61250.8637797257","63037.1257778216","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4880.09556661541","5095.07162815963","5570.88704247793","5792.43728855246","5181.04718902608","5726.13047388668","6137.79673784259","6800.87721530775","7197.87171569288","8064.49232508357","9181.69258483747","10198.6108053729","11225.3624399956","12632.1426970174","12536.5040525201","12797.3242657416","13746.9266841334","13933.8382111044","14629.0705250972","14659.540584377","14922.1373462995","15615.2321059434","16433.4497517736","17434.916125391","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1718.31986192272","1735.84745353635","1724.72494224422","1706.61349378153","1714.19228421395","1760.86673434507","1836.38552707398","1885.64561609365","1904.05240467583","1924.52338146717","1983.58629099701","2063.56916339855","2172.77823789434","2251.47457046878","2402.16084934931","2562.59732690043","2729.70131564403","2910.59023004402","3047.68187982893","3093.5020253116","3223.5958977208","3350.82316772408","3461.73465237273","3609.03118006453","3755.60388410151","3811.92967593456","3810.98402517536","3889.1430237125","3985.11872836718","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3166.7427440792","3203.15796110015","3286.87203398263","3094.90684056547","1653.13066635622","1858.64100614304","1920.62762594982","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1719.34401765353","1736.91526875354","1725.88755845841","1707.86182407656","1715.41926317984","1762.06916953008","1837.63880943616","1887.06029981071","1905.57958852446","1926.06136473557","1985.1403695463","2065.07006407062","2174.26690113225","2252.84613583814","2403.47527670043","2564.05012963497","2731.30696249334","2912.38108089691","3049.39668950571","3095.15775540437","3225.32304725158","3352.70318642079","3463.61889626936","3611.01481518106","3757.66220710601","3814.06282158002","3813.19364949313","3891.44105772992","3987.50398668531","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9908.13416370442","10399.1873745189","10898.31246553","11468.0938151518","12597.2949173556","13462.7776412936","15073.3268704845","16525.6759987022","17697.8462895208","17755.2744115545","18900.6567511828","20249.8036848417","20941.9753937156","21550.1043379903","22100.1403626373","22510.6813415676","22770.4726833551","23258.7582603366","23836.72368916","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1605.1921210626","1638.86159312696","1743.92367847869","1819.32337265423","1961.4207702385","2147.58250926278","2213.77885564004","2372.81542920409","2382.69164923945","2507.20271190204","2612.01014698724","2689.20120438983","2813.15348664943","2997.32245520298","3086.02509795214","3189.25181294736","3312.72796856238","3418.58692982186","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6759.85989028639","7040.95981676685","7098.73423115887","6663.21863882865","6922.46772451472","6959.71466344117","7056.41873352398","7487.88275938721","7650.803285559","7561.28032725373","7799.40000851297","8207.12120717983","8469.85324903697","9063.3960661377","9981.17696521187","10630.6572258134","11453.1822259189","12219.6584678411","12824.4334310975","13159.2596855456","13841.4149229009","14788.0679987466","15303.7015920688","15851.9966168861","16018.0868803893","15472.977896642","14622.0505350045","15002.4198616203","15510.4646355856","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7165.04651908426","7459.43518384027","8059.6698452802","8684.07042492615","9395.43965270208","10085.0824056743","10622.8474339786","10714.1771288139","11378.1421856714","12391.153175621","13312.203306834","14165.4041018456","15212.4596274716","16639.3941239799","18894.4043480887","21201.8585290778","23725.8577558996","23085.3328910618","25152.76419964","26049.7923842016","26933.4222167626","27967.1723033741","28991.5658308395","29924.1215483702","30824.5961949827","32243.8495132531","33736.400937172","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12360.4841609131","11633.877790162","11265.438680625","11888.5492150006","12804.0722713186","13606.5637774631","14290.0334284433","15281.2021343529","16055.7846243118","17083.2512257515","18003.725028777","18956.1207530528","20241.5254208308","21088.9923628481","22740.2206124653","23852.6432841831","25693.7309535734","27543.4916968252","29604.2912348481","27543.3911849112","27824.6480738151","28931.3837141518","29042.8202729641","29973.6991074851","30870.0236667425","31636.750034272","33191.6738744733","36142.7909392651","38048.7846591976","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20218.5633829562","20522.4026705511","20625.5689859258","20558.3494309752","21685.1939509542","22905.3083599163","23740.6047306889","24640.2067159221","25706.461258316","27293.2140688778","29453.5515467157","29770.0448376312","30751.206648203","31583.0480704402","33608.7332699707","34029.190292314","37435.3757337054","40592.8001968122","41971.6120485994","40156.4103088914","42179.3371249669","44503.6732364594","45304.4157121075","46138.4545736846","47045.6463479824","48975.0045123538","49423.216467024","51878.694399681","53208.8843603785","",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3655.33129663176","3741.53330582743","3851.26566718347","3970.12319447729","4061.14197512655","4256.2470315446","4411.84518475723","4541.11699199418","4632.51192936868","4769.01051125482","4905.54547652464","5025.16816427693","5299.74750762016","5587.10792054286","5925.2642971962","6449.37007039588","7005.21933560337","7465.18762579611","7619.6304786302","7742.41072484746","8073.51173066176","8370.81909722899","8930.86256183463","9373.00302828003","9565.5315823751","9810.545674666","9953.99547724318","10249.5116915508","10637.8417276438","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31831.6767264526","33410.6788274205","36340.2446386765","36245.9097445894","35356.2695383849","35547.7021221255","35050.4228208258","34568.3846265629","31776.4060396618","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9225.46890915739","9671.04962379608","10551.2834568241","11234.0436988244","11082.8742042564","11058.0662380295","11642.2099637539","13104.8847879419","14087.808435875","14275.5689332713","14684.0436051997","14652.4907641862","14611.1607976573","14165.7361774497","14184.8837048625","15870.2845545442","17520.1631432747","19764.5447253056","19280.3926958689","19137.3887012295","19948.4157237089","22556.5825709346","23051.7917148989","24412.8862041874","25594.1039635612","26546.4058521934","27672.5188188043","29062.2628538532","30557.0757169393","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19845.6309917751","19315.7814901111","19541.6367568508","20862.8906729707","21958.8023195365","22809.2061371704","23873.4206132948","25370.7335360339","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719.819010073117","782.250791494982","836.953607795022","699.390151676579","761.543628068788","761.402894184332","766.192066609283","795.754533764091","831.126014031724","807.892812810447","789.085764471208","866.953457343894","919.302989978201","1033.57966762505","1365.77415387845","1593.19132483486","1595.09379921432","1635.09670591249","1661.63662222758","1688.08228231542","1875.55726136654","1852.93815588829","1988.06482318793","2067.79646737731","2179.24774129838","2191.74179537842","2012.81731594095","1929.47275158156","1968.25826164116","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1457.91617610067","1599.10423542466","1778.63560227062","1984.18341729053","2205.93916122909","2436.86300869385","2666.75414720068","2860.59533273818","2884.80109663082","3065.13851776251","3331.01287698227","3591.33592113435","3893.14816700462","4267.36065335825","4727.17609629284","5292.17188799442","5975.36607493661","6807.44920693004","7455.54349146386","8011.03864365263","8818.90191225526","9676.71589022237","10519.5138907094","11380.5652781136","12276.7456954572","13111.330148988","13987.9582082168","15058.0949334592","16282.9374331991","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6516.11660428537","6322.30631082707","5852.58025588621","5668.71290824603","5239.68230329286","5293.48587058264","5399.33435627707","5636.07687056836","5728.06700963792","5929.85208496094","6566.3839368712","6941.13287621367","7432.37373721228","8125.53010664906","9065.23856271963","10086.0758664887","11926.1641964156","13299.0091624548","15178.6265267408","14812.6993527701","15836.4233951006","17875.2731853222","18796.4524982575","19527.2834513719","20023.7848998829","19924.4573464851","20316.6872217202","21703.2746933281","22758.6641879978","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","842.616443780911","845.156650493986","812.566804335557","691.673926306226","794.236547448608","852.644990920323","918.356415507621","1035.83816137385","991.041746276605","998.402773337185","983.119899108364","961.366377382688","942.533339121399","982.346457079968","1004.33448681435","1020.97831665452","1065.77762896605","1089.69675076733","1125.03390819885","1164.34627800053","1216.50896726673","1286.47049660966","1360.25754497062","1430.52533323874","1504.32207976468","1566.99421823724","1630.6005057095","1691.53440763388","1773.89663170619","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4317.51975595777","4788.44090636461","5240.47891568681","5754.84341313324","6289.81635776987","6874.042159653","7314.03568538634","7150.09988609764","6598.52372494295","6919.68853764475","7312.81069754849","7659.24325217039","8190.49602625344","8875.77403105997","9621.58554154962","10270.2725362082","11039.8420894486","11885.8093672687","12261.4598991903","12207.968445819","13213.3147370853","13537.488341522","14727.1430470789","15318.6367433494","15694.3366821335","16293.6097993687","16961.2655705274","17917.2068895324","19051.3333817112","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2375.93706392085","2232.53178443652","1591.20789139357","1339.65556187035","1060.54411204025","934.251534534831","780.759936975607","795.733551704204","834.930916462136","865.076920312038","943.137181948641","1039.08811978546","1150.19626328596","1276.80701235092","1420.90735175708","1533.30527828829","1658.49692921103","1798.80719927571","1938.4424928425","1986.59624689804","2094.53895925719","2245.78533483222","2404.80518123022","2567.78570069","2726.50719409668","2851.70948576203","3006.51114102052","3216.58070234394","3449.77931578962","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5396.95429474863","5174.72147584237","4372.84845335683","4417.91573231528","3637.04843430617","3370.0039972145","3593.73236626096","3188.55092183852","3407.70711982739","3979.8153876637","4243.79853933923","4477.72836316851","4514.82698000876","4702.3402059296","5019.02699636669","5786.87611151517","6539.93887720231","7366.38508269905","8499.06621072685","8955.28070575124","9738.98310680496","11212.4865037223","12469.8801136552","13726.3723799616","15144.5454464609","16011.5512129094","16895.4761349722","18032.2219588344","19304.1013058699","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5941.42026362329","6261.02349769754","6476.73614065772","7018.79989563642","7383.59970477492","7509.13673476793","7797.52941370216","8215.99561709552","8368.75151802705","8356.07293425042","8727.97033312334","8843.64705528707","8881.61439140328","9110.01961745013","9800.70720643998","10433.9258730733","11326.5180626567","12140.3014855362","12762.7871518565","12556.0053664056","13352.7089304971","14240.9575891185","14750.8332064881","15249.5754563843","15573.6907783318","15521.0330885562","15386.174250251","15737.5119109315","16166.91458624","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2597.76995416377","2844.8608991454","2628.76581812365","2577.72035806551","4232.66049175124","5791.9840389826","8277.11478139249","8774.68110464443","9655.64909763492","8981.08492515196","8821.21179298534","9860.33154568853","10369.3891633126","9216.47485691443","6833.30050182503","8177.85018589898","8168.74699124592","7416.22334375052","7658.43499648981","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5284.48872937213","5232.0676963274","5469.53444688944","5624.22540283749","5699.56126157296","5854.4061293208","6189.93260484797","6389.65012010693","6773.14946963582","7048.7252699","7413.21342035152","7618.50427119532","7863.32313659617","8074.64795299536","8792.72327708038","9311.83287376106","9957.01843882831","10662.5194918173","11072.1752525143","11244.8315006535","11762.8390542117","11722.8217112183","12027.894410623","12232.5444543323","12520.3573876059","12570.8094858087","13444.7785803253","13857.249179215","","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2321.4357998587","2549.14984165847","2609.62049744598","2766.72751740735","2960.11860001332","3126.62715307852","3174.37873225121","3213.31995299206","3323.62706091584","3486.3214631753","3665.90252618602","3860.98950208077","4034.23690304272","4171.91306830003","4242.37948399723","4413.48485844246","4474.59378993771","4365.82485944571","4553.27672451146","4669.99798764527","4889.29852795444","5151.45482498474","5339.53213636719","5313.80567144102","5567.03541123729","5849.71733504899","6092.25836593712","6321.60693304717","6419.56177829792","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1276.96031804591","1316.71465325711","1393.82673468677","1457.03186393206","1544.81582780799","1651.91548434288","1761.10815177385","1821.53976363427","1906.62862060644","2044.00367902018","2134.10650147438","2232.81475320645","2310.08279277255","2478.72084799256","2691.43752065467","2940.49014689685","3210.32676968551","3481.12907467884","3606.76575682724","3833.44162024182","4112.32111784669","4351.00650182829","4614.42362510057","4915.52842194508","5288.85730551181","5671.43401319606","6097.57277150815","6562.46706953397","7084.49097493871","",
